315.1279453,65.7782551,48.54323336,21.08513389,3.363738626,0,24.60475871,6.715935012,160.4684329,161.2707751,82.06531763,337.5431368,219.1838551,89.13989153,117.289331
322.7194258,67.36286334,49.71264728,21.59307799,3.444771605,0,25.19749112,6.877722914,175.433979,176.3111489,75.30408025,391.0830732,253.9500475,99.09113375,130.3830707
352.4164088,73.5616653,54.28725769,23.58009588,3.761763133,0,27.51619092,7.510618255,178.8370907,179.7312762,73.59954179,366.971329,238.2930708,110.3510468,145.1987457
365.404861,76.27281084,56.28803698,24.44915004,3.900404466,0,28.53031149,7.78742519,199.273088,200.2694534,59.72231806,339.6856304,220.5750847,93.5841505,123.1370401
351.3597454,73.34110259,54.12448616,23.50939479,3.750484097,0,27.43368808,7.488098885,190.7480192,191.7017593,59.43754793,296.5486975,192.5640893,81.2118559,106.8577051
355.3480491,74.17360145,54.73885616,23.77625121,3.793056046,0,27.74508937,7.573096704,182.0669961,182.9773311,65.21601319,252.7235403,164.106195,73.59487581,96.83536291
300.5704096,62.73958681,46.30074785,20.11109273,3.208348583,0,23.46812625,6.405688127,161.4628887,162.2702032,65.9879154,222.5990442,144.5448339,57.9555193,76.25726224
257.3693071,53.72200145,39.64592325,17.2205175,2.747211386,0,20.09504328,5.484996066,146.7985225,147.5325151,51.7026794,205.3269655,133.3291984,49.07195076,64.56835627
291.3663322,60.81837303,44.88292476,19.49525016,3.110102422,0,22.74948448,6.209532925,145.0923693,145.8178312,50.65307737,170.032195,110.4105163,48.74383721,64.13662791
282.5759577,58.98351354,43.52882967,18.90708834,3.016272209,0,22.06314407,6.022194464,112.0046282,112.5646513,43.04792048,131.9135138,85.65812586,35.56806392,46.80008411
270.5253187,56.46812251,41.67251387,18.10078303,2.887641281,0,21.12224666,5.765373989,93.43138217,93.89853908,36.0992664,114.444868,74.31484937,28.94116487,38.0804801
244.9783536,51.13557485,37.73718441,16.39144183,2.614947873,0,19.12757459,5.220922886,97.26098657,97.7472915,33.09855581,153.3982943,99.609282,36.80690461,48.43013765
203.1995576,42.41487477,31.30145609,13.59603279,2.168992661,0,15.86554338,4.330542701,62.75108457,63.06483999,35.31763316,135.0554645,87.69835355,21.77101936,28.64607811
190.0740704,39.67512522,29.27956753,12.71780965,2.028888589,0,14.8407233,4.050815306,66.05325936,66.38352566,27.17820167,96.73829959,62.81707766,19.17489016,25.23011864
195.5035149,40.80844072,30.11593509,13.08109245,2.086843564,0,15.26464689,4.166526391,59.90737437,60.20691124,18.12551558,68.87461824,44.72377808,13.34427803,17.55826056
189.4577375,39.54647493,29.18462581,12.67657097,2.022309729,0,14.79260087,4.03768016,37.35272705,37.53949068,15.29213459,28.52015374,18.51958035,10.81245468,14.22691405
198.8462602,41.50618891,30.63086138,13.30475472,2.122524695,0,15.52564387,4.237766217,17.93632194,18.02600355,10.11857585,41.90484874,27.21094074,9.009601556,11.85473889
204.849823,42.75934303,31.55566781,13.70645164,2.186607923,0,15.99439384,4.36571278,21.18980259,21.2957516,12.75529192,36.93028227,23.98070277,11.09878349,14.60366249
218.4364233,45.59534306,33.64858759,14.61552775,2.331634009,0,17.055217,4.655267312,23.95111532,24.07087089,5.86859688,31.32897546,20.34349056,14.12408587,18.58432352
204.4984678,42.68600288,31.50154402,13.68294255,2.182857488,0,15.96696051,4.358224778,45.43720007,45.66438607,3.612086618,77.50852208,50.33020914,16.12267272,21.21404306
176.8622057,36.91734566,27.24437312,11.833807,1.887862507,0,13.80915898,3.769247054,30.04216254,30.19237335,3.810038333,58.18203066,37.78053939,12.15207774,15.98957597
128.1706098,26.75370178,19.74377682,8.575864214,1.368118688,0,10.00738581,2.731542851,50.9043038,51.15882531,0,81.6284174,53.00546585,22.89688346,30.12747824
109.6377596,22.88524591,16.8889222,7.33583573,1.170295343,0,8.560366231,2.336574967,54.98556377,55.26049158,3.22971795,84.85165001,55.09847403,28.36023305,37.31609612
86.26971633,18.00751565,13.28924024,5.772285658,0.920860182,0,6.73582139,1.83856055,53.43798281,53.70517272,1.566239085,80.58949668,52.330842,23.00582792,30.27082622
137.8961997,28.7837735,21.24193522,9.226601056,1.471931576,0,10.76674656,2.938812407,712.038474,715.5986664,356.7791176,1104.913203,717.4761057,273.6,360
141.2701188,29.48802876,21.76166363,9.452349163,1.507945463,0,11.03017755,3.010716604,693.9217188,697.3913274,356.9630099,953.4622725,619.1313458,163.1893481,214.7228265
144.1972129,30.09901596,22.21256178,9.648200311,1.53918985,0,11.25872105,3.073098165,354.6479845,356.4212244,333.5156107,975.6701068,633.5520174,213.2606346,280.6060982
160.2842153,33.45693759,24.69065083,10.72457771,1.710905726,0,12.51477218,3.415940697,673.8395693,677.2087671,315.1780128,947.2950527,615.1266576,237.4891463,312.4857188
195.1222848,40.72886462,30.05720928,13.05558444,2.082774238,0,15.23488097,4.158401701,146.9438767,147.6785961,42.08844067,681.1466927,442.3030472,96.84384126,127.4261069
269.6004946,56.27507929,41.53005127,18.03890328,2.877769525,0,21.05003767,5.74566435,213.6487412,214.7169849,64.82938885,365.198706,237.1420169,108.9565641,143.3639002
264.5321472,55.21713741,40.74930815,17.69978139,2.823668972,0,20.65430804,5.637648883,190.7726955,191.726559,162.3672438,251.1258565,163.068738,64.00585091,84.21822488
213.6155182,44.58905108,32.90596123,14.29296217,2.280174705,0,16.67880733,4.552525281,314.1960025,315.7669825,140.6395054,298.580491,193.8834357,103.058462,135.6032395
