0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.557161683,0.02194214,0.047442841,1.846017725,0.228635116,0.390260156,0.775807612,1.080732726,0,0,0,0,0,0,0
12.06489258,0.475139569,1.027336941,39.97404389,4.95091139,8.450772925,16.79949608,23.40240662,0,0,0,0,0,0,0
37.16419313,1.463600158,3.164565969,123.1343816,15.25058145,26.03140931,51.74846875,72.08779963,0,0,0,0,0,0,0
67.69356801,2.665907921,5.76417093,224.2859305,27.77851975,47.41550476,94.25842979,131.3059684,0,0,0,0,0,0,0
82.71114727,3.257330189,7.042931916,274.0429729,33.94108636,57.93446722,115.1693299,160.4357342,0,0,0,0,0,0,0
102.1137286,4.021442597,8.695079949,338.3286375,41.90306863,71.52487491,142.1860304,198.0711375,0,0,0,0,0,0,0
108.3054524,4.265285048,9.222311051,358.8433862,44.44388495,75.86182625,150.8075609,210.0812932,0,0,0,0,0,0,0
98.81073271,3.891364021,8.413826745,327.3849758,40.54766162,69.21131365,137.5868459,191.6642796,0,0,0,0,0,0,0
93.81564535,3.694647504,7.988490363,310.8349866,38.49789328,65.71253828,130.6315456,181.9752529,0,0,0,0,0,0,0
74.94702941,2.951563719,6.381809984,248.3184846,30.75502736,52.49614305,104.3583536,145.3755883,0,0,0,0,0,0,0
45.0144526,1.772759057,3.833022941,149.1442789,18.47198925,31.5300708,62.67939103,87.31503543,0,0,0,0,0,0,0
20.22886516,0.796653116,1.722506878,67.02335213,8.301053511,14.16917265,28.16724133,39.23815522,0,0,0,0,0,0,0
3.320674621,0.130774799,0.282758565,11.0022358,1.362661598,2.325944221,4.623800825,6.441149574,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.976158979,0.03844309,0.083120854,3.234261856,0.40057353,0.683743996,1.359231243,1.893466452,0,0,0,0,0,0,0
14.59452824,0.574761673,1.242737794,48.3553673,5.988964723,10.22263922,20.32183197,28.30916909,0,0,0,0,0,0,0
45.64064018,1.797419574,3.886343401,151.2189969,18.72894961,31.96867967,63.55131224,88.52965845,0,0,0,0,0,0,0
94.17451243,3.708780406,8.019048231,312.0240041,38.64515684,65.96390431,131.1312423,182.6713514,0,0,0,0,0,0,0
135.2325315,5.32572721,11.51517714,448.0596171,55.49359648,94.72271786,188.3015839,262.3120487,0,0,0,0,0,0,0
166.0639088,6.539928429,14.14049789,550.2117762,68.14546351,116.3183488,231.2320616,322.1160148,0,0,0,0,0,0,0
175.4043618,6.907774126,14.93584624,581.1590621,71.97838245,122.8608064,244.2379713,340.2337956,0,0,0,0,0,0,0
180.090015,7.092304507,15.33483401,596.6838175,73.90117236,126.1428407,250.7624067,349.3226093,0,0,0,0,0,0,0
179.0002392,7.049386959,15.24203858,593.0731142,73.45397538,125.3795145,249.2449722,347.208759,0,0,0,0,0,0,0
159.8751127,6.296201275,13.61351608,529.7067277,65.60584859,111.9834482,222.6146076,310.1115379,0,0,0,0,0,0,0
119.9028156,4.722012377,10.20983743,397.2683869,49.20294246,83.98512137,166.9560559,232.5768279,0,0,0,0,0,0,0
97.63616652,3.845107259,8.31381133,323.4933406,40.06567033,68.38859665,135.9513469,189.3859604,0,0,0,0,0,0,0
76.36031483,3.007221722,6.502152566,253.001057,31.33497872,53.48606932,106.326252,148.1169538,0,0,0,0,0,0,0
34.31577722,1.35142385,2.922020678,113.6968585,14.08171445,24.03625553,47.78225424,66.56269554,0,0,0,0,0,0,0
8.244258813,0.324675379,0.702006385,27.31531685,3.383088127,5.774635678,11.47953806,15.99148071,0,0,0,0,0,0,0
1.037865649,0.040873222,0.088375235,3.438711676,0.425895285,0.726966019,1.445153347,2.013159567,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
